c_pc	County Name	Precinct Name	Precinct Code	Region Name	Media Market	Registered Voters	Total Voters	Turnout Percentage
JEFFERSON_ACL	Jefferson	PRECINCT GRANT	ACL	Southeast	Wheeling	458	362	0.790393013
JEFFERSON_ACN	Jefferson	PRECINCT NEW SOMERSET	ACN	Southeast	Wheeling	901	681	0.755826859
JEFFERSON_ACO	Jefferson	PRECINCT STRATTON	ACO	Southeast	Wheeling	196	151	0.770408163
JEFFERSON_ACP	Jefferson	PRECINCT EMERSON	ACP	Southeast	Wheeling	998	727	0.728456914
JEFFERSON_ACS	Jefferson	PRECINCT MT PLEASANT	ACS	Southeast	Wheeling	329	213	0.647416413
JEFFERSON_ACT	Jefferson	PRECINCT DILLONVALE	ACT	Southeast	Wheeling	389	246	0.632390746
JEFFERSON_ACU	Jefferson	PRECINCT ROSS	ACU	Southeast	Wheeling	429	346	0.806526807
JEFFERSON_ACV	Jefferson	PRECINCT RICHMOND	ACV	Southeast	Wheeling	359	264	0.735376045
JEFFERSON_ACW	Jefferson	PRECINCT SALEM	ACW	Southeast	Wheeling	604	482	0.798013245
JEFFERSON_ACX	Jefferson	PRECINCT SHELLEY	ACX	Southeast	Wheeling	1268	978	0.771293375
JEFFERSON_ACZ	Jefferson	PRECINCT IRONDALE	ACZ	Southeast	Wheeling	218	142	0.651376147
JEFFERSON_ADA	Jefferson	PRECINCT SALINE	ADA	Southeast	Wheeling	623	443	0.711075441
JEFFERSON_ADB	Jefferson	PRECINCT ADENA	ADB	Southeast	Wheeling	421	283	0.672209026
JEFFERSON_ADC	Jefferson	PRECINCT LINCOLN	ADC	Southeast	Wheeling	337	269	0.798219585
JEFFERSON_ADD	Jefferson	PRECINCT PINE VALLEY	ADD	Southeast	Wheeling	375	289	0.770666667
JEFFERSON_ADE	Jefferson	PRECINCT PINEY FORK	ADE	Southeast	Wheeling	401	297	0.740648379
JEFFERSON_ADF	Jefferson	PRECINCT SMITHFIELD	ADF	Southeast	Wheeling	482	309	0.641078838
JEFFERSON_ADG	Jefferson	PRECINCT AMSTERDAM	ADG	Southeast	Wheeling	279	184	0.659498208
JEFFERSON_ADH	Jefferson	PRECINCT BERGHOLZ	ADH	Southeast	Wheeling	395	282	0.713924051
JEFFERSON_ADI	Jefferson	PRECINCT ELK	ADI	Southeast	Wheeling	759	563	0.741765481
JEFFERSON_ADK	Jefferson	PRECINCT GEORGES RUN	ADK	Southeast	Wheeling	569	351	0.616871705
JEFFERSON_ADM	Jefferson	PRECINCT MINGO A	ADM	Southeast	Wheeling	777	454	0.584298584
JEFFERSON_ADN	Jefferson	PRECINCT MINGO B	ADN	Southeast	Wheeling	553	336	0.607594937
JEFFERSON_ADO	Jefferson	PRECINCT MINGO C	ADO	Southeast	Wheeling	569	445	0.782073814
JEFFERSON_ADP	Jefferson	PRECINCT MINGO D	ADP	Southeast	Wheeling	481	383	0.796257796
JEFFERSON_ADT	Jefferson	PRECINCT GLEN ROBBINS	ADT	Southeast	Wheeling	1198	853	0.712020033
JEFFERSON_ADU	Jefferson	PRECINCT RAYLAND	ADU	Southeast	Wheeling	281	192	0.683274021
JEFFERSON_ADW	Jefferson	PRECINCT TILTONSVILLE	ADW	Southeast	Wheeling	933	639	0.68488746
JEFFERSON_AEA	Jefferson	PRECINCT YORKVILLE	AEA	Southeast	Wheeling	461	291	0.631236443
JEFFERSON_AEB	Jefferson	PRECINCT BELVEDERE	AEB	Southeast	Wheeling	600	487	0.811666667
JEFFERSON_AEC	Jefferson	PRECINCT BLOOMINGDALE	AEC	Southeast	Wheeling	127	96	0.755905512
JEFFERSON_AEE	Jefferson	PRECINCT WAYNE	AEE	Southeast	Wheeling	815	621	0.76196319
JEFFERSON_AEF	Jefferson	PRECINCT WELLS 1	AEF	Southeast	Wheeling	346	230	0.664739884
JEFFERSON_AEG	Jefferson	PRECINCT WELLS 2	AEG	Southeast	Wheeling	597	467	0.782244556
JEFFERSON_AEH	Jefferson	PRECINCT BRILLIANT	AEH	Southeast	Wheeling	949	633	0.667017914
KNOX_AAA	Knox	PRECINCT MOUNT VERNON 1-A	AAA	Central	Columbus	788	589	0.747461929
KNOX_AAB	Knox	PRECINCT MOUNT VERNON 1-B	AAB	Central	Columbus	663	447	0.674208145
KNOX_AAC	Knox	PRECINCT MOUNT VERNON 1-C	AAC	Central	Columbus	872	611	0.700688073
KNOX_AAE	Knox	PRECINCT MOUNT VERNON 2-A	AAE	Central	Columbus	836	459	0.549043062
KNOX_AAF	Knox	PRECINCT MOUNT VERNON 2-B	AAF	Central	Columbus	510	267	0.523529412
KNOX_AAG	Knox	PRECINCT MOUNT VERNON 2-C	AAG	Central	Columbus	1137	632	0.555848725
KNOX_AAH	Knox	PRECINCT MOUNT VERNON 3-A	AAH	Central	Columbus	1208	803	0.664735099
KNOX_AAI	Knox	PRECINCT MOUNT VERNON 3-B	AAI	Central	Columbus	820	649	0.791463415
KNOX_AAJ	Knox	PRECINCT MOUNT VERNON 3-C	AAJ	Central	Columbus	916	598	0.652838428
KNOX_AAK	Knox	PRECINCT MOUNT VERNON 4-A	AAK	Central	Columbus	789	556	0.70468948
KNOX_AAL	Knox	PRECINCT MOUNT VERNON 4-B	AAL	Central	Columbus	1059	705	0.66572238
KNOX_AAM	Knox	PRECINCT MOUNT VERNON 4-C	AAM	Central	Columbus	757	463	0.611624835
KNOX_AAO	Knox	PRECINCT BERLIN	AAO	Central	Columbus	1186	976	0.822934233
KNOX_AAQ	Knox	PRECINCT BROWN	AAQ	Central	Columbus	1000	752	0.752
KNOX_AAR	Knox	PRECINCT BUTLER	AAR	Central	Columbus	501	363	0.724550898
KNOX_AAS	Knox	PRECINCT CLAY-MARTINSBURG	AAS	Central	Columbus	841	601	0.714625446
KNOX_AAT	Knox	PRECINCT CLINTON A	AAT	Central	Columbus	348	303	0.870689655
KNOX_AAU	Knox	PRECINCT CLINTON B	AAU	Central	Columbus	834	540	0.647482014
KNOX_AAV	Knox	PRECINCT CLINTON C	AAV	Central	Columbus	753	573	0.760956175
KNOX_AAW	Knox	PRECINCT COLLEGE	AAW	Central	Columbus	272	205	0.753676471
KNOX_AAX	Knox	PRECINCT GAMBIER A	AAX	Central	Columbus	1944	1037	0.533436214
KNOX_AAY	Knox	PRECINCT HARRISON	AAY	Central	Columbus	517	421	0.814313346
KNOX_AAZ	Knox	PRECINCT CENTERBURG	AAZ	Central	Columbus	1025	741	0.722926829
KNOX_ABA	Knox	PRECINCT HILLIAR A	ABA	Central	Columbus	618	480	0.776699029
KNOX_ABB	Knox	PRECINCT HOWARD A	ABB	Central	Columbus	584	446	0.76369863
KNOX_ABC	Knox	PRECINCT HOWARD B	ABC	Central	Columbus	587	460	0.783645656
KNOX_ABD	Knox	PRECINCT HOWARD C	ABD	Central	Columbus	1205	950	0.788381743
KNOX_ABE	Knox	PRECINCT HOWARD D	ABE	Central	Columbus	1188	953	0.802188552
KNOX_ABF	Knox	PRECINCT JACKSON	ABF	Central	Columbus	616	483	0.784090909
KNOX_ABG	Knox	PRECINCT JEFFERSON	ABG	Central	Columbus	384	290	0.755208333
KNOX_ABH	Knox	PRECINCT LIBERTY B	ABH	Central	Columbus	719	547	0.76077886
KNOX_ABI	Knox	PRECINCT MIDDLEBURY	ABI	Central	Columbus	642	474	0.738317757
KNOX_ABK	Knox	PRECINCT MILLER	ABK	Central	Columbus	704	577	0.819602273
KNOX_ABL	Knox	PRECINCT MONROE A	ABL	Central	Columbus	789	590	0.747782003
KNOX_ABM	Knox	PRECINCT MONROE B	ABM	Central	Columbus	722	560	0.775623269
KNOX_ABN	Knox	PRECINCT MORGAN	ABN	Central	Columbus	711	581	0.817158931
KNOX_ABO	Knox	PRECINCT MORRIS A	ABO	Central	Columbus	563	487	0.865008881
KNOX_ABP	Knox	PRECINCT MORRIS B	ABP	Central	Columbus	864	627	0.725694444
KNOX_ABQ	Knox	PRECINCT PIKE	ABQ	Central	Columbus	877	705	0.803876853
KNOX_ABR	Knox	PRECINCT PLEASANT	ABR	Central	Columbus	1227	1005	0.819070905
KNOX_ABT	Knox	PRECINCT DANVILLE	ABT	Central	Columbus	581	384	0.660929432
KNOX_ABU	Knox	PRECINCT UNION-GANN	ABU	Central	Columbus	825	594	0.72
KNOX_ABV	Knox	PRECINCT FREDERICKTOWN A	ABV	Central	Columbus	289	212	0.733564014
KNOX_ABW	Knox	PRECINCT FREDERICKTOWN B	ABW	Central	Columbus	739	502	0.679296346
KNOX_ABX	Knox	PRECINCT WAYNE	ABX	Central	Columbus	644	513	0.796583851
KNOX_ABZ	Knox	PRECINCT LIBERTY A	ABZ	Central	Columbus	551	455	0.825771325
KNOX_ACA	Knox	PRECINCT FREDERICKTOWN C	ACA	Central	Columbus	654	468	0.71559633
KNOX_ACB	Knox	PRECINCT HILLIAR B	ACB	Central	Columbus	776	637	0.820876289
KNOX_ACC	Knox	PRECINCT HOWARD E	ACC	Central	Columbus	705	534	0.757446809
KNOX_ACD	Knox	PRECINCT MILFORD	ACD	Central	Columbus	1292	1046	0.809597523
KNOX_ACG	Knox	PRECINCT GAMBIER B	ACG	Central	Columbus	958	427	0.445720251
LAKE_AAA	Lake	PRECINCT EASTLAKE CITY 1A	AAA	Northeast	Cleveland	1157	704	0.608470182
LAKE_AAB	Lake	PRECINCT EASTLAKE CITY 1B	AAB	Northeast	Cleveland	914	588	0.643326039
LAKE_AAC	Lake	PRECINCT EASTLAKE CITY 1C	AAC	Northeast	Cleveland	1156	925	0.80017301
LAKE_AAE	Lake	PRECINCT EASTLAKE CITY 2A	AAE	Northeast	Cleveland	1061	756	0.712535344
LAKE_AAF	Lake	PRECINCT EASTLAKE CITY 2B	AAF	Northeast	Cleveland	782	517	0.66112532
LAKE_AAG	Lake	PRECINCT EASTLAKE CITY 2C	AAG	Northeast	Cleveland	928	675	0.72737069
LAKE_AAI	Lake	PRECINCT EASTLAKE CITY 3A	AAI	Northeast	Cleveland	1196	789	0.659698997
LAKE_AAJ	Lake	PRECINCT EASTLAKE CITY 3B	AAJ	Northeast	Cleveland	1019	752	0.73797841
LAKE_AAK	Lake	PRECINCT EASTLAKE CITY 3C	AAK	Northeast	Cleveland	960	745	0.776041667
LAKE_AAN	Lake	PRECINCT EASTLAKE CITY 4A	AAN	Northeast	Cleveland	1033	807	0.781219748
LAKE_AAO	Lake	PRECINCT EASTLAKE CITY 4B	AAO	Northeast	Cleveland	1149	898	0.781549173
LAKE_AAP	Lake	PRECINCT EASTLAKE CITY 4C	AAP	Northeast	Cleveland	794	567	0.714105793
LAKE_AAS	Lake	PRECINCT KIRTLAND 1A	AAS	Northeast	Cleveland	1205	929	0.770954357
LAKE_AAT	Lake	PRECINCT KIRTLAND 2A	AAT	Northeast	Cleveland	1266	1070	0.845181675
LAKE_AAU	Lake	PRECINCT KIRTLAND 3A	AAU	Northeast	Cleveland	1316	1098	0.834346505
LAKE_AAV	Lake	PRECINCT KIRTLAND 4A	AAV	Northeast	Cleveland	1299	1071	0.82448037
LAKE_AAW	Lake	PRECINCT MENTOR CITY 1A	AAW	Northeast	Cleveland	786	647	0.823155216
LAKE_AAX	Lake	PRECINCT MENTOR CITY 1B	AAX	Northeast	Cleveland	833	628	0.753901561
LAKE_AAY	Lake	PRECINCT MENTOR CITY 1C	AAY	Northeast	Cleveland	1092	797	0.72985348
LAKE_AAZ	Lake	PRECINCT MENTOR CITY 1E	AAZ	Northeast	Cleveland	975	809	0.82974359
LAKE_ABA	Lake	PRECINCT MENTOR CITY 1F	ABA	Northeast	Cleveland	804	603	0.75
LAKE_ABB	Lake	PRECINCT MENTOR CITY 1G	ABB	Northeast	Cleveland	993	835	0.840886203
LAKE_ABC	Lake	PRECINCT MENTOR CITY 1H	ABC	Northeast	Cleveland	1073	891	0.830382106
LAKE_ABD	Lake	PRECINCT MENTOR CITY 1I	ABD	Northeast	Cleveland	881	715	0.811577753
LAKE_ABF	Lake	PRECINCT MENTOR CITY 2A	ABF	Northeast	Cleveland	1149	885	0.770234987
LAKE_ABG	Lake	PRECINCT MENTOR CITY 2B	ABG	Northeast	Cleveland	1295	920	0.71042471
LAKE_ABH	Lake	PRECINCT MENTOR CITY 2C	ABH	Northeast	Cleveland	1178	971	0.824278438
LAKE_ABI	Lake	PRECINCT MENTOR CITY 2D	ABI	Northeast	Cleveland	1101	792	0.719346049
LAKE_ABJ	Lake	PRECINCT MENTOR CITY 2E	ABJ	Northeast	Cleveland	786	561	0.713740458
LAKE_ABK	Lake	PRECINCT MENTOR CITY 2F	ABK	Northeast	Cleveland	681	549	0.806167401
LAKE_ABL	Lake	PRECINCT MENTOR CITY 2G	ABL	Northeast	Cleveland	1552	1259	0.81121134
LAKE_ABM	Lake	PRECINCT MENTOR CITY 2H	ABM	Northeast	Cleveland	735	608	0.827210884
LAKE_ABQ	Lake	PRECINCT MENTOR CITY 3A	ABQ	Northeast	Cleveland	1088	836	0.768382353
LAKE_ABR	Lake	PRECINCT MENTOR CITY 3B	ABR	Northeast	Cleveland	1130	888	0.785840708
LAKE_ABS	Lake	PRECINCT MENTOR CITY 3C	ABS	Northeast	Cleveland	1106	903	0.816455696
LAKE_ABT	Lake	PRECINCT MENTOR CITY 3D	ABT	Northeast	Cleveland	1196	939	0.785117057
LAKE_ABU	Lake	PRECINCT MENTOR CITY 3E	ABU	Northeast	Cleveland	829	675	0.814234017
LAKE_ABV	Lake	PRECINCT MENTOR CITY 3F	ABV	Northeast	Cleveland	1122	920	0.819964349
LAKE_ABW	Lake	PRECINCT MENTOR CITY 3G	ABW	Northeast	Cleveland	731	626	0.856361149
LAKE_ABX	Lake	PRECINCT MENTOR CITY 3H	ABX	Northeast	Cleveland	971	813	0.837281153
LAKE_ABY	Lake	PRECINCT MENTOR CITY 4A	ABY	Northeast	Cleveland	1093	844	0.772186642
LAKE_ABZ	Lake	PRECINCT MENTOR CITY 4B	ABZ	Northeast	Cleveland	972	800	0.823045267
LAKE_ACA	Lake	PRECINCT MENTOR CITY 4C	ACA	Northeast	Cleveland	775	561	0.723870968
LAKE_ACB	Lake	PRECINCT MENTOR CITY 4D	ACB	Northeast	Cleveland	728	519	0.712912088
LAKE_ACC	Lake	PRECINCT MENTOR CITY 4E	ACC	Northeast	Cleveland	1087	801	0.736890524
LAKE_ACD	Lake	PRECINCT MENTOR CITY 4F	ACD	Northeast	Cleveland	846	700	0.827423168
LAKE_ACE	Lake	PRECINCT MENTOR CITY 4G	ACE	Northeast	Cleveland	1094	922	0.842778793
LAKE_ACF	Lake	PRECINCT MENTOR CITY 4H	ACF	Northeast	Cleveland	851	713	0.837837838
LAKE_ACG	Lake	MENTOR-ON-THE-LAKE CITY 1A	ACG	Northeast	Cleveland	1256	963	0.766719745
LAKE_ACH	Lake	MENTOR-ON-THE-LAKE CITY 2A	ACH	Northeast	Cleveland	1128	825	0.731382979
LAKE_ACI	Lake	MENTOR-ON-THE-LAKE CITY 3A	ACI	Northeast	Cleveland	1103	704	0.638259293
LAKE_ACJ	Lake	MENTOR-ON-THE-LAKE CITY 4A	ACJ	Northeast	Cleveland	1296	943	0.727623457
LAKE_ACL	Lake	PRECINCT PAINESVILLE CITY 1A	ACL	Northeast	Cleveland	1297	823	0.634541249
LAKE_ACM	Lake	PRECINCT PAINESVILLE CITY 1B	ACM	Northeast	Cleveland	833	462	0.554621849
LAKE_ACP	Lake	PRECINCT PAINESVILLE CITY 2A	ACP	Northeast	Cleveland	1427	889	0.622985284
LAKE_ACQ	Lake	PRECINCT PAINESVILLE CITY 2B	ACQ	Northeast	Cleveland	1023	683	0.667644184
LAKE_ACT	Lake	PRECINCT PAINESVILLE CITY 3A	ACT	Northeast	Cleveland	697	488	0.700143472
LAKE_ACU	Lake	PRECINCT PAINESVILLE CITY 3B	ACU	Northeast	Cleveland	871	607	0.696900115
LAKE_ACV	Lake	PRECINCT PAINESVILLE CITY 3C	ACV	Northeast	Cleveland	934	616	0.659528908
LAKE_ACX	Lake	PRECINCT PAINESVILLE CITY 4A	ACX	Northeast	Cleveland	1461	1063	0.727583847
LAKE_ACY	Lake	PRECINCT PAINESVILLE CITY 4B	ACY	Northeast	Cleveland	930	578	0.621505376
LAKE_ACZ	Lake	PRECINCT PAINESVILLE CITY 4C	ACZ	Northeast	Cleveland	648	411	0.634259259
LAKE_ADB	Lake	PRECINCT WICKLIFFE CITY 1A	ADB	Northeast	Cleveland	1109	843	0.760144274
LAKE_ADC	Lake	PRECINCT WICKLIFFE CITY 1B	ADC	Northeast	Cleveland	1081	845	0.781683626
LAKE_ADF	Lake	PRECINCT WICKLIFFE CITY 2A	ADF	Northeast	Cleveland	851	660	0.775558167
LAKE_ADG	Lake	PRECINCT WICKLIFFE CITY 2B	ADG	Northeast	Cleveland	629	438	0.696343402
LAKE_ADH	Lake	PRECINCT WICKLIFFE CITY 2C	ADH	Northeast	Cleveland	683	512	0.749633968
LAKE_ADJ	Lake	PRECINCT WICKLIFFE CITY 3A	ADJ	Northeast	Cleveland	1069	799	0.747427502
LAKE_ADK	Lake	PRECINCT WICKLIFFE CITY 3B	ADK	Northeast	Cleveland	1130	829	0.733628319
LAKE_ADN	Lake	PRECINCT WICKLIFFE CITY 4A	ADN	Northeast	Cleveland	1087	835	0.768169273
LAKE_ADO	Lake	PRECINCT WICKLIFFE CITY 4B	ADO	Northeast	Cleveland	995	696	0.699497487
LAKE_ADR	Lake	PRECINCT WILLOUGHBY CITY 1A	ADR	Northeast	Cleveland	789	566	0.717363752
LAKE_ADS	Lake	PRECINCT WILLOUGHBY CITY 1B	ADS	Northeast	Cleveland	1023	633	0.618768328
LAKE_ADT	Lake	PRECINCT WILLOUGHBY CITY 1C	ADT	Northeast	Cleveland	713	506	0.709677419
LAKE_ADU	Lake	PRECINCT WILLOUGHBY CITY 2A	ADU	Northeast	Cleveland	1111	780	0.702070207
LAKE_ADX	Lake	PRECINCT WILLOUGHBY CITY 3A	ADX	Northeast	Cleveland	878	661	0.75284738
LAKE_ADY	Lake	PRECINCT WILLOUGHBY CITY 3B	ADY	Northeast	Cleveland	914	703	0.769146608
LAKE_AEB	Lake	PRECINCT WILLOUGHBY CITY 4A	AEB	Northeast	Cleveland	907	702	0.773980154
LAKE_AEC	Lake	PRECINCT WILLOUGHBY CITY 4B	AEC	Northeast	Cleveland	906	654	0.721854305
LAKE_AED	Lake	PRECINCT WILLOUGHBY CITY 4C	AED	Northeast	Cleveland	811	638	0.786683107
LAKE_AEE	Lake	PRECINCT WILLOUGHBY CITY 5A	AEE	Northeast	Cleveland	943	744	0.788971368
LAKE_AEF	Lake	PRECINCT WILLOUGHBY CITY 5B	AEF	Northeast	Cleveland	840	691	0.822619048
LAKE_AEI	Lake	PRECINCT WILLOUGHBY CITY 6A	AEI	Northeast	Cleveland	922	666	0.722342733
LAKE_AEJ	Lake	PRECINCT WILLOUGHBY CITY 6B	AEJ	Northeast	Cleveland	752	610	0.811170213
LAKE_AEL	Lake	PRECINCT WILLOUGHBY HILLS CITY AA	AEL	Northeast	Cleveland	1037	895	0.863066538
LAKE_AEM	Lake	PRECINCT WILLOUGHBY HILLS CITY BB	AEM	Northeast	Cleveland	864	724	0.837962963
LAKE_AEN	Lake	PRECINCT WILLOUGHBY HILLS CITY CC	AEN	Northeast	Cleveland	1383	1026	0.74186551
LAKE_AEO	Lake	PRECINCT WILLOUGHBY HILLS CITY DD	AEO	Northeast	Cleveland	945	620	0.656084656
LAKE_AEP	Lake	PRECINCT WILLOUGHBY HILLS CITY EE	AEP	Northeast	Cleveland	730	617	0.845205479
LAKE_AEQ	Lake	PRECINCT WILLOUGHBY HILLS CITY FF	AEQ	Northeast	Cleveland	808	666	0.824257426
LAKE_AER	Lake	PRECINCT WILLOUGHBY HILLS CITY GG	AER	Northeast	Cleveland	895	555	0.620111732
LAKE_AET	Lake	PRECINCT WILLOWICK CITY 1A	AET	Northeast	Cleveland	1072	779	0.726679104
LAKE_AEU	Lake	PRECINCT WILLOWICK CITY 1B	AEU	Northeast	Cleveland	744	553	0.74327957
LAKE_AEV	Lake	PRECINCT WILLOWICK CITY 1C	AEV	Northeast	Cleveland	1163	895	0.769561479
LAKE_AEY	Lake	PRECINCT WILLOWICK CITY 2A	AEY	Northeast	Cleveland	1033	758	0.733785092
LAKE_AEZ	Lake	PRECINCT WILLOWICK CITY 2B	AEZ	Northeast	Cleveland	939	676	0.719914803
LAKE_AFA	Lake	PRECINCT WILLOWICK CITY 2C	AFA	Northeast	Cleveland	1116	837	0.75
LAKE_AFD	Lake	PRECINCT WILLOWICK CITY 3A	AFD	Northeast	Cleveland	1244	959	0.770900322
LAKE_AFE	Lake	PRECINCT WILLOWICK CITY 3B	AFE	Northeast	Cleveland	909	634	0.697469747
LAKE_AFF	Lake	PRECINCT WILLOWICK CITY 3C	AFF	Northeast	Cleveland	1196	891	0.744983278
LAKE_AFJ	Lake	PRECINCT CONCORD TWP A	AFJ	Northeast	Cleveland	1027	884	0.860759494
LAKE_AFK	Lake	PRECINCT CONCORD TWP B	AFK	Northeast	Cleveland	1232	1049	0.851461039
LAKE_AFL	Lake	PRECINCT CONCORD TWP C	AFL	Northeast	Cleveland	1199	978	0.815679733
LAKE_AFM	Lake	PRECINCT CONCORD TWP D	AFM	Northeast	Cleveland	867	714	0.823529412
LAKE_AFN	Lake	PRECINCT CONCORD TWP E	AFN	Northeast	Cleveland	891	697	0.782267116
LAKE_AFO	Lake	PRECINCT CONCORD TWP F	AFO	Northeast	Cleveland	1066	901	0.84521576
LAKE_AFP	Lake	PRECINCT CONCORD TWP G	AFP	Northeast	Cleveland	998	849	0.850701403
LAKE_AFQ	Lake	PRECINCT CONCORD TWP H	AFQ	Northeast	Cleveland	805	639	0.79378882
LAKE_AFR	Lake	PRECINCT CONCORD TWP I	AFR	Northeast	Cleveland	1401	1226	0.875089222
LAKE_AFS	Lake	PRECINCT CONCORD TWP J	AFS	Northeast	Cleveland	1020	823	0.806862745
LAKE_AFT	Lake	PRECINCT KIRTLAND HILLS AA	AFT	Northeast	Cleveland	522	439	0.840996169
LAKE_AFU	Lake	PRECINCT LAKELINE VILLAGE AA	AFU	Northeast	Cleveland	165	140	0.848484848
LAKE_AFV	Lake	PRECINCT LEROY TWP A	AFV	Northeast	Cleveland	1121	948	0.845673506
LAKE_AFW	Lake	PRECINCT LEROY TWP B	AFW	Northeast	Cleveland	1161	969	0.834625323
LAKE_AFX	Lake	PRECINCT MADISON TWP A	AFX	Northeast	Cleveland	828	621	0.75
LAKE_AFY	Lake	PRECINCT MADISON TWP B	AFY	Northeast	Cleveland	1164	798	0.68556701
LAKE_AFZ	Lake	PRECINCT MADISON TWP C	AFZ	Northeast	Cleveland	901	684	0.759156493
LAKE_AGA	Lake	PRECINCT MADISON TWP D	AGA	Northeast	Cleveland	1049	792	0.755004766
LAKE_AGB	Lake	PRECINCT MADISON TWP E	AGB	Northeast	Cleveland	725	532	0.733793103
LAKE_AGC	Lake	PRECINCT MADISON TWP F	AGC	Northeast	Cleveland	1162	850	0.731497418
LAKE_AGD	Lake	PRECINCT MADISON TWP G	AGD	Northeast	Cleveland	923	673	0.729144095
LAKE_AGE	Lake	PRECINCT MADISON TWP H	AGE	Northeast	Cleveland	981	757	0.77166157
LAKE_AGF	Lake	PRECINCT MADISON TWP I	AGF	Northeast	Cleveland	886	662	0.74717833
LAKE_AGG	Lake	PRECINCT MADISON TWP J	AGG	Northeast	Cleveland	695	490	0.705035971
LAKE_AGH	Lake	PRECINCT MADISON VILLAGE AA	AGH	Northeast	Cleveland	1036	826	0.797297297
LAKE_AGI	Lake	PRECINCT MADISON VILLAGE BB	AGI	Northeast	Cleveland	1062	823	0.774952919
LAKE_AGJ	Lake	PRECINCT PAINESVILLE TWP A	AGJ	Northeast	Cleveland	1376	1097	0.797238372
LAKE_AGK	Lake	PRECINCT PAINESVILLE TWP B	AGK	Northeast	Cleveland	1051	792	0.75356803
LAKE_AGL	Lake	PRECINCT PAINESVILLE TWP C	AGL	Northeast	Cleveland	1229	974	0.792514239
LAKE_AGM	Lake	PRECINCT PAINESVILLE TWP D	AGM	Northeast	Cleveland	788	645	0.818527919
LAKE_AGN	Lake	PRECINCT PAINESVILLE TWP E	AGN	Northeast	Cleveland	798	665	0.833333333
LAKE_AGO	Lake	PRECINCT PAINESVILLE TWP F	AGO	Northeast	Cleveland	866	756	0.872979215
LAKE_AGP	Lake	PRECINCT PAINESVILLE TWP G	AGP	Northeast	Cleveland	1143	834	0.729658793
LAKE_AGQ	Lake	PRECINCT PAINESVILLE TWP H	AGQ	Northeast	Cleveland	1063	756	0.711194732
LAKE_AGR	Lake	PRECINCT PAINESVILLE TWP I	AGR	Northeast	Cleveland	736	587	0.797554348
LAKE_AGS	Lake	PRECINCT PAINESVILLE TWP J	AGS	Northeast	Cleveland	750	526	0.701333333
LAKE_AGT	Lake	PRECINCT FAIRPORT HBR AA	AGT	Northeast	Cleveland	1304	896	0.687116564
LAKE_AGU	Lake	PRECINCT FAIRPORT HBR BB	AGU	Northeast	Cleveland	792	594	0.75
LAKE_AGY	Lake	PRECINCT GRAND RIVER AA	AGY	Northeast	Cleveland	283	219	0.77385159
LAKE_AGZ	Lake	PRECINCT PERRY TWP A	AGZ	Northeast	Cleveland	1058	843	0.796786389
LAKE_AHA	Lake	PRECINCT PERRY TWP B	AHA	Northeast	Cleveland	1059	815	0.769593957
LAKE_AHB	Lake	PRECINCT PERRY TWP C	AHB	Northeast	Cleveland	1006	778	0.773359841
LAKE_AHC	Lake	PRECINCT NORTH PERRY AA	AHC	Northeast	Cleveland	657	516	0.785388128
LAKE_AHD	Lake	PRECINCT PERRY VILLAGE AA	AHD	Northeast	Cleveland	1033	829	0.802516941
LAKE_AHE	Lake	PRECINCT TIMBERLAKE VILLAGE AA	AHE	Northeast	Cleveland	543	447	0.82320442
LAKE_AHF	Lake	PRECINCT WAITE HILL VLG AA	AHF	Northeast	Cleveland	391	333	0.851662404
LAKE_AHK	Lake	PRECINCT MENTOR CITY 1D	AHK	Northeast	Cleveland	1175	946	0.805106383
LAKE_AHR	Lake	PRECINCT MENTOR CITY 4I	AHR	Northeast	Cleveland	1000	839	0.839
LAKE_AHX	Lake	PRECINCT CONCORD TWP K	AHX	Northeast	Cleveland	640	559	0.8734375
LAKE_AHY	Lake	PRECINCT CONCORD TWP L	AHY	Northeast	Cleveland	1134	958	0.844797178
LAKE_AHZ	Lake	PRECINCT CONCORD TWP M	AHZ	Northeast	Cleveland	1004	796	0.792828685
LAKE_AIA	Lake	PRECINCT CONCORD TWP N	AIA	Northeast	Cleveland	642	529	0.823987539
LAKE_AIG	Lake	PRECINCT PAINESVILLE TWP K	AIG	Northeast	Cleveland	1415	1008	0.712367491
LAKE_AIL	Lake	PRECINCT PERRY TWP D	AIL	Northeast	Cleveland	1026	810	0.789473684
LAKE_AIO	Lake	PRECINCT WILLOUGHBY CITY 2B	AIO	Northeast	Cleveland	983	840	0.854526958
LAKE_AIP	Lake	PRECINCT WILLOUGHBY CITY 2C	AIP	Northeast	Cleveland	645	503	0.779844961
LAKE_AIQ	Lake	PRECINCT WILLOUGHBY CITY 3C	AIQ	Northeast	Cleveland	1065	858	0.805633803
LAKE_AIR	Lake	PRECINCT WILLOUGHBY CITY 5C	AIR	Northeast	Cleveland	1101	788	0.715712988
LAKE_AIS	Lake	PRECINCT WILLOUGHBY CITY 6C	AIS	Northeast	Cleveland	888	657	0.739864865
LAWRENCE_AAA	Lawrence	PRECINCT IRONTON 1A	AAA	Southeast	Charleston	404	276	0.683168317
LAWRENCE_AAB	Lawrence	PRECINCT IRONTON 1B	AAB	Southeast	Charleston	271	144	0.531365314
LAWRENCE_AAC	Lawrence	PRECINCT IRONTON 1C	AAC	Southeast	Charleston	273	138	0.505494505
